color_img,depth_img,uv_img,color_gt,depth_gt
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0011_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0011_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0011_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0012_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0012_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0012_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0013_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0013_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0013_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0014_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0014_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0014_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0015_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0015_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0015_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0345_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0345_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0345_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0346_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0346_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0346_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0347_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0347_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0347_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0348_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0348_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0348_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0349_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0349_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0349_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0350_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0350_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0350_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0351_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0351_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0351_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0352_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0352_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0352_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0353_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0353_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0353_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0354_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0354_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0354_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0355_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0355_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0355_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0356_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0356_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0356_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0357_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0357_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0357_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0358_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0358_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0358_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0000/0359_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0000/0359_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0000/0359_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0000/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0000/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0001_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0001_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0001_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0002_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0002_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0002_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0003_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0003_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0003_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0004_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0004_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0004_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0005_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0005_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0005_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0006_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0006_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0006_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0007_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0007_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0007_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0008_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0008_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0008_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0009_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0009_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0009_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0010_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0010_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0010_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0011_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0011_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0011_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0012_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0012_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0012_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0013_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0013_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0013_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0014_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0014_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0014_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0015_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0015_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0015_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0345_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0345_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0345_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0346_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0346_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0346_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0347_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0347_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0347_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0348_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0348_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0348_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0349_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0349_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0349_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0350_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0350_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0350_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0351_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0351_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0351_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0352_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0352_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0352_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0353_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0353_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0353_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0354_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0354_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0354_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0355_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0355_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0355_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0356_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0356_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0356_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0357_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0357_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0357_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0358_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0358_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0358_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0005/0359_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0005/0359_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0005/0359_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0005/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0005/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0006/0001_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0006/0001_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0006/0001_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0006/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0006/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0006/0002_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0006/0002_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0006/0002_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0006/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0006/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0006/0003_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0006/0003_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0006/0003_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0006/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0006/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0006/0004_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0006/0004_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0006/0004_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0006/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0006/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0006/0005_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0006/0005_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0006/0005_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0006/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0006/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0006/0006_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0006/0006_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0006/0006_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0006/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0006/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0006/0007_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0006/0007_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0006/0007_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0006/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0006/0000_0_00.png
G:/lx/Datasets/thuman2.0_v2/training/color/0006/0008_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth/0006/0008_0_00.png,G:/lx/Datasets/thuman2.0_v2/training/uv/0006/0008_0_00_dp.0001.png,G:/lx/Datasets/thuman2.0_v2/training/color_gt/0006/0000_0_00.jpg,G:/lx/Datasets/thuman2.0_v2/training/depth_gt/0006/0000_0_00.png
